order_id,order_date,customer_id,product,category,region,quantity,unit_price,total_price,discount,net_revenue,payment_method
ORD2315,2023-08-23,CUST0147,Mechanical Keyboard,Electronics,Central,5,195.48,977.4,0.0,977.4,Bank Transfer
ORD2316,2023-08-23,CUST0161,Hoodie,Clothing,Central,2,39.77,79.54,0.0,79.54,Debit Card
ORD2317,2023-08-24,CUST0126,Blender,Kitchen,East,1,166.54,166.54,0.0,166.54,Credit Card
ORD2318,2023-08-24,CUST0038,Mechanical Keyboard,Electronics,Central,3,161.75,485.25,0.0,485.25,PayPal
ORD2319,2023-08-24,CUST0274,Denim Jeans,Clothing,Central,1,33.98,33.98,0.0,33.98,Bank Transfer
ORD2320,2023-08-24,CUST0222,USB-C Hub,Electronics,North,1,324.24,324.24,0.0,324.24,PayPal
ORD2321,2023-08-24,CUST0109,Denim Jeans,Clothing,South,3,33.57,100.71,0.0,100.71,Bank Transfer
ORD2322,2023-08-24,CUST0075,USB-C Hub,Electronics,South,1,212.52,212.52,0.0,212.52,PayPal
ORD2323,2023-08-24,CUST0221,Sunglasses,Accessories,East,5,73.07,365.35,0.21,288.63,Bank Transfer
ORD2324,2023-08-24,CUST0139,Yoga Mat,Sports,North,1,115.03,115.03,0.0,115.03,Debit Card
ORD2325,2023-08-24,CUST0232,Running Shoes,Footwear,North,1,74.72,74.72,0.22,58.28,Bank Transfer
ORD2326,2023-08-24,CUST0220,Blender,Kitchen,North,3,70.5,211.5,0.23,162.85,Debit Card
ORD2327,2023-08-24,CUST0275,Backpack,Accessories,North,3,85.65,256.95,0.0,256.95,PayPal
ORD2328,2023-08-25,CUST0102,Cotton T-Shirt,Clothing,Central,5,36.52,182.6,0.21,144.25,Credit Card
ORD2329,2023-08-25,CUST0163,Throw Pillow,Home,East,3,63.13,189.39,0.0,189.39,Credit Card
ORD2330,2023-08-25,CUST0209,Mechanical Keyboard,Electronics,Central,2,198.83,397.66,0.0,397.66,Debit Card
ORD2331,2023-08-25,CUST0231,Blender,Kitchen,West,4,237.53,950.12,0.0,950.12,Credit Card
ORD2332,2023-08-25,CUST0086,Bluetooth Speaker,Electronics,North,2,175.05,350.1,0.0,350.1,Bank Transfer
ORD2333,2023-08-25,CUST0008,Yoga Mat,Sports,South,2,117.03,234.06,0.0,234.06,Debit Card
ORD2334,2023-08-25,CUST0256,Cotton T-Shirt,Clothing,North,3,43.63,130.89,0.0,130.89,Bank Transfer
ORD2335,2023-08-25,CUST0172,Hoodie,Clothing,South,3,64.18,192.54,0.0,192.54,Credit Card
ORD2336,2023-08-25,CUST0278,Running Shoes,Footwear,East,3,60.65,181.95,0.0,181.95,Bank Transfer
ORD2337,2023-08-25,CUST0051,Denim Jeans,Clothing,South,4,51.95,207.8,0.0,207.8,Credit Card
ORD2338,2023-08-25,CUST0255,USB-C Hub,Electronics,North,1,233.88,233.88,0.0,233.88,Credit Card
ORD2339,2023-08-26,CUST0109,Blender,Kitchen,East,1,176.9,176.9,0.0,176.9,PayPal
ORD2340,2023-08-26,CUST0064,Coffee Maker,Kitchen,East,1,73.02,73.02,0.0,73.02,Debit Card
ORD2341,2023-08-26,CUST0115,Coffee Maker,Kitchen,South,4,31.67,126.68,0.0,126.68,Debit Card
ORD2342,2023-08-26,CUST0213,Water Bottle,Sports,Central,3,47.28,141.84,0.0,141.84,PayPal
ORD2343,2023-08-26,CUST0266,Wireless Headphones,Electronics,Central,4,58.8,235.2,0.21,185.81,Debit Card
ORD2344,2023-08-26,CUST0201,Sunglasses,Accessories,North,5,89.46,447.3,0.0,447.3,PayPal
ORD2345,2023-08-26,CUST0066,Wall Clock,Home,East,1,74.11,74.11,0.0,74.11,Bank Transfer
ORD2346,2023-08-26,CUST0051,Running Shoes,Footwear,South,3,110.01,330.03,0.0,330.03,PayPal
ORD2347,2023-08-26,CUST0134,Blender,Kitchen,North,5,202.54,1012.7,0.0,1012.7,PayPal
ORD2348,2023-08-26,CUST0079,Sunglasses,Accessories,North,1,16.92,16.92,0.2,13.54,Credit Card
ORD2349,2023-08-26,CUST0233,Wall Clock,Home,West,1,55.74,55.74,0.2,44.59,Debit Card
ORD2350,2023-08-26,CUST0126,Running Shoes,Footwear,North,2,78.05,156.1,0.0,156.1,Bank Transfer
ORD2351,2023-08-27,CUST0297,Bluetooth Speaker,Electronics,South,2,237.23,474.46,0.0,474.46,Credit Card
ORD2352,2023-08-27,CUST0093,USB-C Hub,Electronics,East,5,85.81,429.05,0.1,386.15,Credit Card
ORD2353,2023-08-27,CUST0052,Laptop Stand,Electronics,East,3,322.82,968.46,0.0,968.46,Bank Transfer
ORD2354,2023-08-27,CUST0193,Wireless Headphones,Electronics,South,4,336.77,1347.08,0.19,1091.13,Debit Card
ORD2355,2023-08-27,CUST0291,Coffee Maker,Kitchen,West,2,95.73,191.46,0.0,191.46,Credit Card
ORD2356,2023-08-27,CUST0280,USB-C Hub,Electronics,Central,3,194.17,582.51,0.0,582.51,Credit Card
ORD2357,2023-08-27,CUST0012,Running Shoes,Footwear,East,3,169.35,508.05,0.06,477.57,PayPal
ORD2358,2023-08-27,CUST0043,Yoga Mat,Sports,Central,1,109.35,109.35,0.08,100.6,PayPal
ORD2359,2023-08-27,CUST0283,Water Bottle,Sports,South,2,115.09,230.18,0.0,230.18,Debit Card
ORD2360,2023-08-28,CUST0102,Hoodie,Clothing,East,4,70.11,280.44,0.0,280.44,Debit Card
ORD2361,2023-08-28,CUST0250,Denim Jeans,Clothing,North,5,31.63,158.15,0.0,158.15,Bank Transfer
ORD2362,2023-08-28,CUST0197,Coffee Maker,Kitchen,South,3,209.5,628.5,0.0,628.5,Bank Transfer
ORD2363,2023-08-28,CUST0231,Yoga Mat,Sports,East,3,109.28,327.84,0.0,327.84,PayPal
ORD2364,2023-08-28,CUST0272,Bluetooth Speaker,Electronics,Central,3,225.06,675.18,0.0,675.18,Debit Card
ORD2365,2023-08-28,CUST0096,Denim Jeans,Clothing,North,2,62.97,125.94,0.0,125.94,Debit Card
ORD2366,2023-08-28,CUST0063,Protein Powder,Health,North,3,42.32,126.96,0.0,126.96,Credit Card
ORD2367,2023-08-28,CUST0165,Sunglasses,Accessories,West,3,31.03,93.09,0.0,93.09,PayPal
ORD2368,2023-08-28,CUST0053,Desk Lamp,Home,North,3,58.14,174.42,0.0,174.42,Debit Card
ORD2369,2023-08-28,CUST0223,Wall Clock,Home,Central,1,55.92,55.92,0.0,55.92,Debit Card
ORD2370,2023-08-28,CUST0141,Sunglasses,Accessories,North,1,75.2,75.2,0.0,75.2,Bank Transfer
ORD2371,2023-08-28,CUST0122,USB-C Hub,Electronics,North,2,229.43,458.86,0.0,458.86,Credit Card
ORD2372,2023-08-29,CUST0207,Throw Pillow,Home,Central,4,32.75,131.0,0.0,131.0,Credit Card
ORD2373,2023-08-29,CUST0213,Desk Lamp,Home,Central,1,36.99,36.99,0.14,31.81,Debit Card
ORD2374,2023-08-29,CUST0161,Water Bottle,Sports,South,3,57.04,171.12,0.0,171.12,Bank Transfer
ORD2375,2023-08-29,CUST0063,Wall Clock,Home,North,3,65.72,197.16,0.0,197.16,Debit Card
ORD2376,2023-08-29,CUST0166,Wall Clock,Home,North,2,13.83,27.66,0.07,25.72,Bank Transfer
ORD2377,2023-08-30,CUST0003,Laptop Stand,Electronics,North,3,293.84,881.52,0.0,881.52,Credit Card
ORD2378,2023-08-30,CUST0039,Water Bottle,Sports,Central,1,26.63,26.63,0.0,26.63,Debit Card
ORD2379,2023-08-30,CUST0236,Sunglasses,Accessories,West,4,35.24,140.96,0.08,129.68,Credit Card
ORD2380,2023-08-30,CUST0212,Mechanical Keyboard,Electronics,South,2,274.91,549.82,0.0,549.82,Bank Transfer
ORD2381,2023-08-30,CUST0144,USB-C Hub,Electronics,East,2,222.37,444.74,0.0,444.74,Debit Card
ORD2382,2023-08-30,CUST0181,Air Fryer,Kitchen,North,3,198.56,595.68,0.0,595.68,PayPal
ORD2383,2023-08-30,CUST0111,Yoga Mat,Sports,West,1,117.04,117.04,0.05,111.19,Bank Transfer
ORD2384,2023-08-31,CUST0271,Yoga Mat,Sports,East,3,36.91,110.73,0.0,110.73,Debit Card
ORD2385,2023-08-31,CUST0187,Backpack,Accessories,West,2,78.59,157.18,0.08,144.61,Bank Transfer
ORD2386,2023-08-31,CUST0036,Coffee Maker,Kitchen,Central,5,74.66,373.3,0.0,373.3,Debit Card
ORD2387,2023-08-31,CUST0053,Hoodie,Clothing,North,3,71.94,215.82,0.0,215.82,PayPal
ORD2388,2023-08-31,CUST0096,Coffee Maker,Kitchen,Central,1,82.92,82.92,0.0,82.92,Debit Card
ORD2389,2023-08-31,CUST0282,Wireless Headphones,Electronics,East,5,184.79,923.95,0.0,923.95,Credit Card
ORD2390,2023-08-31,CUST0171,Cotton T-Shirt,Clothing,South,2,37.01,74.02,0.0,74.02,Credit Card
ORD2391,2023-08-31,CUST0217,Coffee Maker,Kitchen,South,1,40.81,40.81,0.0,40.81,PayPal
ORD2392,2023-08-31,CUST0253,Backpack,Accessories,North,2,59.55,119.1,0.0,119.1,Bank Transfer
ORD2393,2023-08-31,CUST0028,USB-C Hub,Electronics,West,2,336.69,673.38,0.0,673.38,Credit Card
ORD2394,2023-08-31,CUST0208,Throw Pillow,Home,South,1,52.57,52.57,0.0,52.57,Bank Transfer
ORD2395,2023-09-01,CUST0148,USB-C Hub,Electronics,North,3,197.55,592.65,0.09,539.31,Debit Card
ORD2396,2023-09-01,CUST0157,Wireless Headphones,Electronics,North,5,321.33,1606.65,0.0,1606.65,PayPal
ORD2397,2023-09-01,CUST0234,Running Shoes,Footwear,South,1,59.16,59.16,0.0,59.16,PayPal
ORD2398,2023-09-01,CUST0040,Wireless Headphones,Electronics,East,4,149.22,596.88,0.1,537.19,PayPal
ORD2399,2023-09-01,CUST0127,Wireless Headphones,Electronics,East,4,223.95,895.8,0.0,895.8,Bank Transfer
ORD2400,2023-09-02,CUST0117,Bluetooth Speaker,Electronics,West,5,253.01,1265.05,0.0,1265.05,PayPal
ORD2401,2023-09-02,CUST0232,Mechanical Keyboard,Electronics,West,1,140.38,140.38,0.0,140.38,Bank Transfer
ORD2402,2023-09-03,CUST0235,Cotton T-Shirt,Clothing,Central,3,53.79,161.37,0.0,161.37,Credit Card
ORD2403,2023-09-03,CUST0248,Cotton T-Shirt,Clothing,South,3,68.16,204.48,0.0,204.48,Credit Card
ORD2404,2023-09-03,CUST0113,Water Bottle,Sports,West,1,30.53,30.53,0.0,30.53,PayPal
ORD2405,2023-09-03,CUST0221,Cotton T-Shirt,Clothing,East,2,48.39,96.78,0.0,96.78,Debit Card
ORD2406,2023-09-03,CUST0056,Yoga Mat,Sports,West,2,111.67,223.34,0.0,223.34,Debit Card
ORD2407,2023-09-03,CUST0090,Desk Lamp,Home,Central,4,88.99,355.96,0.0,355.96,Debit Card
ORD2408,2023-09-03,CUST0142,Cotton T-Shirt,Clothing,Central,4,49.12,196.48,0.0,196.48,Debit Card
ORD2409,2023-09-04,CUST0291,Bluetooth Speaker,Electronics,East,3,299.25,897.75,0.21,709.22,Debit Card
ORD2410,2023-09-04,CUST0239,Backpack,Accessories,North,1,52.42,52.42,0.0,52.42,PayPal
ORD2411,2023-09-04,CUST0034,Blender,Kitchen,Central,5,152.79,763.95,0.15,649.36,Debit Card
ORD2412,2023-09-05,CUST0003,Coffee Maker,Kitchen,North,3,211.6,634.8,0.15,539.58,Bank Transfer
ORD2413,2023-09-05,CUST0258,Cotton T-Shirt,Clothing,East,1,15.14,15.14,0.23,11.66,PayPal
ORD2414,2023-09-06,CUST0149,Water Bottle,Sports,North,2,60.37,120.74,0.0,120.74,PayPal
ORD2415,2023-09-06,CUST0198,Bluetooth Speaker,Electronics,East,3,123.62,370.86,0.0,370.86,Bank Transfer
ORD2416,2023-09-07,CUST0166,USB-C Hub,Electronics,Central,3,228.11,684.33,0.14,588.52,PayPal
ORD2417,2023-09-07,CUST0044,Yoga Mat,Sports,South,4,73.2,292.8,0.0,292.8,Debit Card
ORD2418,2023-09-07,CUST0224,Throw Pillow,Home,Central,4,53.67,214.68,0.0,214.68,Credit Card
ORD2419,2023-09-07,CUST0184,Mechanical Keyboard,Electronics,East,3,200.14,600.42,0.0,600.42,Bank Transfer
ORD2420,2023-09-07,CUST0287,Cotton T-Shirt,Clothing,South,4,72.57,290.28,0.0,290.28,Credit Card
ORD2421,2023-09-08,CUST0125,Hoodie,Clothing,North,2,50.76,101.52,0.0,101.52,Debit Card
ORD2422,2023-09-08,CUST0065,Mechanical Keyboard,Electronics,East,5,312.34,1561.7,0.22,1218.13,Bank Transfer
ORD2423,2023-09-08,CUST0055,Wireless Headphones,Electronics,East,5,187.07,935.35,0.06,879.23,Debit Card
ORD2424,2023-09-08,CUST0032,Wall Clock,Home,North,3,55.24,165.72,0.0,165.72,Credit Card
ORD2425,2023-09-08,CUST0288,Throw Pillow,Home,West,1,66.13,66.13,0.0,66.13,Bank Transfer
ORD2426,2023-09-08,CUST0004,Mechanical Keyboard,Electronics,North,2,139.27,278.54,0.0,278.54,Bank Transfer
ORD2427,2023-09-08,CUST0267,Wall Clock,Home,West,1,15.37,15.37,0.23,11.83,Credit Card
ORD2428,2023-09-08,CUST0201,Protein Powder,Health,North,4,21.48,85.92,0.0,85.92,Credit Card
ORD2429,2023-09-09,CUST0280,Backpack,Accessories,South,2,76.52,153.04,0.0,153.04,Debit Card
ORD2430,2023-09-09,CUST0073,Wall Clock,Home,West,5,19.86,99.3,0.05,94.33,PayPal
ORD2431,2023-09-10,CUST0149,Blender,Kitchen,West,5,74.08,370.4,0.0,370.4,Credit Card
ORD2432,2023-09-10,CUST0055,Throw Pillow,Home,East,3,41.3,123.9,0.0,123.9,Bank Transfer
ORD2433,2023-09-10,CUST0289,Hoodie,Clothing,West,2,13.76,27.52,0.0,27.52,Bank Transfer
ORD2434,2023-09-11,CUST0182,Throw Pillow,Home,South,5,45.56,227.8,0.0,227.8,PayPal
ORD2435,2023-09-11,CUST0184,Coffee Maker,Kitchen,Central,4,90.92,363.68,0.0,363.68,PayPal
ORD2436,2023-09-12,CUST0289,Blender,Kitchen,South,1,68.39,68.39,0.18,56.08,Debit Card
ORD2437,2023-09-12,CUST0156,Coffee Maker,Kitchen,West,2,91.23,182.46,0.0,182.46,Bank Transfer
ORD2438,2023-09-12,CUST0093,Laptop Stand,Electronics,Central,4,161.96,647.84,0.0,647.84,Debit Card
ORD2439,2023-09-12,CUST0207,Mechanical Keyboard,Electronics,West,5,335.56,1677.8,0.0,1677.8,Credit Card
ORD2440,2023-09-13,CUST0256,Wireless Headphones,Electronics,Central,2,118.51,237.02,0.0,237.02,Bank Transfer
ORD2441,2023-09-13,CUST0197,Sunglasses,Accessories,West,2,22.91,45.82,0.0,45.82,Bank Transfer
ORD2442,2023-09-14,CUST0227,Bluetooth Speaker,Electronics,East,1,60.23,60.23,0.0,60.23,Debit Card
ORD2443,2023-09-14,CUST0231,Wall Clock,Home,East,1,83.88,83.88,0.0,83.88,Bank Transfer
ORD2444,2023-09-15,CUST0147,Throw Pillow,Home,East,2,30.2,60.4,0.0,60.4,PayPal
ORD2445,2023-09-15,CUST0099,Yoga Mat,Sports,West,4,100.45,401.8,0.0,401.8,Credit Card
ORD2446,2023-09-15,CUST0003,Throw Pillow,Home,North,1,26.28,26.28,0.0,26.28,Debit Card
ORD2447,2023-09-16,CUST0271,Hoodie,Clothing,East,1,33.46,33.46,0.0,33.46,Bank Transfer
ORD2448,2023-09-16,CUST0183,Yoga Mat,Sports,West,5,101.9,509.5,0.0,509.5,PayPal
ORD2449,2023-09-16,CUST0066,Laptop Stand,Electronics,South,4,311.19,1244.76,0.0,1244.76,Debit Card
ORD2450,2023-09-16,CUST0012,USB-C Hub,Electronics,North,2,64.44,128.88,0.0,128.88,PayPal
ORD2451,2023-09-16,CUST0081,Backpack,Accessories,Central,3,44.28,132.84,0.0,132.84,Debit Card
ORD2452,2023-09-16,CUST0257,Laptop Stand,Electronics,East,2,304.96,609.92,0.0,609.92,Debit Card
ORD2453,2023-09-16,CUST0135,Denim Jeans,Clothing,East,5,55.94,279.7,0.14,240.54,Credit Card
ORD2454,2023-09-16,CUST0031,Bluetooth Speaker,Electronics,South,3,109.15,327.45,0.0,327.45,PayPal
ORD2455,2023-09-17,CUST0032,Desk Lamp,Home,West,3,83.93,251.79,0.0,251.79,PayPal
ORD2456,2023-09-17,CUST0019,Air Fryer,Kitchen,North,5,228.95,1144.75,0.0,1144.75,Debit Card
ORD2457,2023-09-17,CUST0283,Laptop Stand,Electronics,Central,5,270.79,1353.95,0.0,1353.95,Bank Transfer
ORD2458,2023-09-18,CUST0180,Water Bottle,Sports,West,1,18.74,18.74,0.0,18.74,Bank Transfer
ORD2459,2023-09-18,CUST0101,Air Fryer,Kitchen,South,2,34.72,69.44,0.2,55.55,Bank Transfer
ORD2460,2023-09-18,CUST0065,Wireless Headphones,Electronics,East,1,165.14,165.14,0.0,165.14,Bank Transfer
ORD2461,2023-09-19,CUST0189,Hoodie,Clothing,East,1,39.59,39.59,0.0,39.59,Debit Card
ORD2462,2023-09-19,CUST0212,Yoga Mat,Sports,South,1,40.01,40.01,0.05,38.01,Credit Card
ORD2463,2023-09-19,CUST0093,Wireless Headphones,Electronics,Central,2,292.79,585.58,0.08,538.73,Debit Card
ORD2464,2023-09-19,CUST0150,Bluetooth Speaker,Electronics,South,5,245.56,1227.8,0.0,1227.8,PayPal
ORD2465,2023-09-19,CUST0106,Wall Clock,Home,South,1,62.53,62.53,0.24,47.52,Bank Transfer
ORD2466,2023-09-19,CUST0188,Cotton T-Shirt,Clothing,Central,2,39.94,79.88,0.0,79.88,Debit Card
ORD2467,2023-09-19,CUST0054,Protein Powder,Health,East,3,39.13,117.39,0.0,117.39,Credit Card
ORD2468,2023-09-20,CUST0267,Hoodie,Clothing,West,5,42.63,213.15,0.23,164.13,PayPal
ORD2469,2023-09-20,CUST0073,Backpack,Accessories,West,2,24.21,48.42,0.0,48.42,Credit Card
ORD2470,2023-09-20,CUST0139,Protein Powder,Health,West,4,77.18,308.72,0.22,240.8,Debit Card
ORD2471,2023-09-20,CUST0197,Throw Pillow,Home,South,1,14.78,14.78,0.0,14.78,Bank Transfer
ORD2472,2023-09-21,CUST0221,Denim Jeans,Clothing,South,1,26.14,26.14,0.0,26.14,Credit Card
ORD2473,2023-09-21,CUST0173,Backpack,Accessories,North,3,85.29,255.87,0.0,255.87,Debit Card
ORD2474,2023-09-22,CUST0223,Throw Pillow,Home,North,1,37.28,37.28,0.0,37.28,Bank Transfer
ORD2475,2023-09-22,CUST0148,Bluetooth Speaker,Electronics,West,5,165.43,827.15,0.0,827.15,Bank Transfer
ORD2476,2023-09-22,CUST0196,Hoodie,Clothing,East,5,60.45,302.25,0.0,302.25,Bank Transfer
ORD2477,2023-09-22,CUST0141,Protein Powder,Health,North,1,36.84,36.84,0.0,36.84,Credit Card
ORD2478,2023-09-22,CUST0141,Protein Powder,Health,West,3,40.25,120.75,0.0,120.75,Debit Card
ORD2479,2023-09-22,CUST0165,Water Bottle,Sports,East,5,16.3,81.5,0.0,81.5,Debit Card
ORD2480,2023-09-22,CUST0184,Running Shoes,Footwear,South,1,98.79,98.79,0.0,98.79,Bank Transfer
ORD2481,2023-09-22,CUST0283,Desk Lamp,Home,North,1,56.37,56.37,0.23,43.4,Debit Card
ORD2482,2023-09-23,CUST0117,Coffee Maker,Kitchen,North,3,87.1,261.3,0.0,261.3,PayPal
ORD2483,2023-09-23,CUST0095,Mechanical Keyboard,Electronics,Central,1,118.8,118.8,0.0,118.8,Bank Transfer
ORD2484,2023-09-24,CUST0133,Sunglasses,Accessories,North,2,19.56,39.12,0.0,39.12,Debit Card
ORD2485,2023-09-24,CUST0056,Wireless Headphones,Electronics,West,3,211.13,633.39,0.1,570.05,Credit Card
ORD2486,2023-09-24,CUST0293,Blender,Kitchen,South,5,47.04,235.2,0.0,235.2,Debit Card
ORD2487,2023-09-24,CUST0185,Hoodie,Clothing,North,4,67.18,268.72,0.12,236.47,Debit Card
ORD2488,2023-09-24,CUST0016,Hoodie,Clothing,Central,3,41.65,124.95,0.0,124.95,PayPal
ORD2489,2023-09-24,CUST0161,Cotton T-Shirt,Clothing,North,2,69.45,138.9,0.17,115.29,Debit Card
ORD2490,2023-09-25,CUST0041,Denim Jeans,Clothing,West,1,53.39,53.39,0.2,42.71,Credit Card
ORD2491,2023-09-25,CUST0276,Protein Powder,Health,East,5,57.82,289.1,0.0,289.1,Credit Card
ORD2492,2023-09-25,CUST0226,Blender,Kitchen,West,5,133.91,669.55,0.0,669.55,Debit Card
ORD2493,2023-09-26,CUST0186,Yoga Mat,Sports,West,3,110.66,331.98,0.0,331.98,PayPal
ORD2494,2023-09-26,CUST0210,Coffee Maker,Kitchen,South,1,182.48,182.48,0.0,182.48,Debit Card
ORD2495,2023-09-26,CUST0248,Laptop Stand,Electronics,South,5,71.93,359.65,0.0,359.65,PayPal
ORD2496,2023-09-26,CUST0065,Coffee Maker,Kitchen,West,2,155.26,310.52,0.0,310.52,PayPal
ORD2497,2023-09-27,CUST0175,Hoodie,Clothing,West,2,50.15,100.3,0.0,100.3,Debit Card
ORD2498,2023-09-27,CUST0102,USB-C Hub,Electronics,North,4,200.51,802.04,0.15,681.73,PayPal
ORD2499,2023-09-27,CUST0241,Coffee Maker,Kitchen,North,1,122.1,122.1,0.0,122.1,Credit Card
ORD2500,2023-09-27,CUST0264,Mechanical Keyboard,Electronics,Central,4,56.18,224.72,0.06,211.24,Bank Transfer
ORD2501,2023-09-27,CUST0151,Hoodie,Clothing,South,4,55.91,223.64,0.0,223.64,Credit Card
ORD2502,2023-09-27,CUST0024,Sunglasses,Accessories,Central,3,59.36,178.08,0.0,178.08,Credit Card
ORD2503,2023-09-27,CUST0224,Cotton T-Shirt,Clothing,Central,4,51.74,206.96,0.0,206.96,Debit Card
ORD2504,2023-09-27,CUST0261,Air Fryer,Kitchen,West,2,189.22,378.44,0.0,378.44,Credit Card
ORD2505,2023-09-28,CUST0165,Wireless Headphones,Electronics,East,3,251.17,753.51,0.0,753.51,Bank Transfer
ORD2506,2023-09-28,CUST0119,Running Shoes,Footwear,East,5,75.5,377.5,0.0,377.5,Debit Card
ORD2507,2023-09-28,CUST0261,Air Fryer,Kitchen,South,5,143.89,719.45,0.0,719.45,Bank Transfer
ORD2508,2023-09-29,CUST0108,Sunglasses,Accessories,South,2,86.51,173.02,0.24,131.5,Bank Transfer
ORD2509,2023-09-29,CUST0085,Blender,Kitchen,South,5,99.16,495.8,0.0,495.8,Credit Card
ORD2510,2023-09-29,CUST0133,Backpack,Accessories,South,4,31.77,127.08,0.24,96.58,Credit Card
ORD2511,2023-09-29,CUST0261,Protein Powder,Health,East,2,25.76,51.52,0.0,51.52,PayPal
ORD2512,2023-09-30,CUST0014,Wall Clock,Home,Central,5,53.03,265.15,0.15,225.38,Debit Card
ORD2513,2023-09-30,CUST0065,Yoga Mat,Sports,South,5,59.78,298.9,0.0,298.9,Bank Transfer
ORD2514,2023-10-01,CUST0135,USB-C Hub,Electronics,West,1,182.32,182.32,0.0,182.32,Credit Card
ORD2515,2023-10-01,CUST0114,Mechanical Keyboard,Electronics,Central,1,339.53,339.53,0.0,339.53,Credit Card
ORD2516,2023-10-01,CUST0263,Sunglasses,Accessories,North,3,35.71,107.13,0.0,107.13,Credit Card
ORD2517,2023-10-01,CUST0267,Sunglasses,Accessories,Central,1,47.5,47.5,0.0,47.5,Debit Card
ORD2518,2023-10-02,CUST0126,Desk Lamp,Home,East,1,85.93,85.93,0.0,85.93,PayPal
ORD2519,2023-10-02,CUST0078,Throw Pillow,Home,South,2,63.87,127.74,0.0,127.74,Bank Transfer
ORD2520,2023-10-02,CUST0046,Running Shoes,Footwear,West,3,54.11,162.33,0.0,162.33,PayPal
ORD2521,2023-10-03,CUST0020,Hoodie,Clothing,North,5,50.51,252.55,0.0,252.55,Bank Transfer
ORD2522,2023-10-03,CUST0272,Water Bottle,Sports,East,5,39.65,198.25,0.0,198.25,PayPal
ORD2523,2023-10-04,CUST0183,Protein Powder,Health,Central,4,49.41,197.64,0.0,197.64,Bank Transfer
ORD2524,2023-10-04,CUST0148,Backpack,Accessories,North,1,87.22,87.22,0.0,87.22,Bank Transfer
ORD2525,2023-10-04,CUST0164,Coffee Maker,Kitchen,South,4,55.48,221.92,0.0,221.92,Credit Card
ORD2526,2023-10-04,CUST0251,Cotton T-Shirt,Clothing,West,2,60.74,121.48,0.0,121.48,Bank Transfer
ORD2527,2023-10-05,CUST0210,Protein Powder,Health,North,3,50.45,151.35,0.0,151.35,Credit Card
ORD2528,2023-10-05,CUST0227,Desk Lamp,Home,West,3,64.0,192.0,0.0,192.0,Bank Transfer
ORD2529,2023-10-05,CUST0174,Denim Jeans,Clothing,South,1,28.9,28.9,0.0,28.9,Credit Card
ORD2530,2023-10-05,CUST0057,Backpack,Accessories,South,2,57.94,115.88,0.09,105.45,Debit Card
ORD2531,2023-10-05,CUST0171,Mechanical Keyboard,Electronics,East,1,334.08,334.08,0.13,290.65,Debit Card
ORD2532,2023-10-05,CUST0102,Desk Lamp,Home,North,1,51.49,51.49,0.0,51.49,PayPal
ORD2533,2023-10-05,CUST0212,Desk Lamp,Home,South,2,33.21,66.42,0.12,58.45,PayPal
ORD2534,2023-10-06,CUST0270,Protein Powder,Health,Central,1,70.73,70.73,0.0,70.73,Credit Card
ORD2535,2023-10-06,CUST0013,Blender,Kitchen,South,4,39.3,157.2,0.0,157.2,PayPal
ORD2536,2023-10-06,CUST0206,Protein Powder,Health,North,1,68.78,68.78,0.0,68.78,PayPal
ORD2537,2023-10-06,CUST0213,Water Bottle,Sports,Central,1,22.76,22.76,0.0,22.76,Credit Card
ORD2538,2023-10-06,CUST0201,Wireless Headphones,Electronics,West,5,230.46,1152.3,0.2,921.84,PayPal
ORD2539,2023-10-06,CUST0155,Wall Clock,Home,Central,3,44.01,132.03,0.0,132.03,Debit Card
ORD2540,2023-10-07,CUST0048,Yoga Mat,Sports,North,5,64.5,322.5,0.0,322.5,PayPal
ORD2541,2023-10-07,CUST0260,Hoodie,Clothing,East,4,29.92,119.68,0.0,119.68,PayPal
ORD2542,2023-10-07,CUST0280,Denim Jeans,Clothing,North,4,57.84,231.36,0.0,231.36,Credit Card
ORD2543,2023-10-07,CUST0190,Coffee Maker,Kitchen,North,1,117.42,117.42,0.0,117.42,Bank Transfer
ORD2544,2023-10-07,CUST0043,Throw Pillow,Home,North,3,36.59,109.77,0.0,109.77,Credit Card
ORD2545,2023-10-08,CUST0243,Running Shoes,Footwear,North,4,121.04,484.16,0.13,421.22,PayPal
ORD2546,2023-10-08,CUST0078,Bluetooth Speaker,Electronics,West,3,172.56,517.68,0.0,517.68,Credit Card
ORD2547,2023-10-08,CUST0288,Sunglasses,Accessories,West,5,45.49,227.45,0.19,184.23,Bank Transfer
ORD2548,2023-10-08,CUST0264,Desk Lamp,Home,East,2,35.75,71.5,0.0,71.5,Credit Card
ORD2549,2023-10-08,CUST0083,USB-C Hub,Electronics,South,1,161.71,161.71,0.0,161.71,Credit Card
ORD2550,2023-10-08,CUST0088,Running Shoes,Footwear,North,1,40.66,40.66,0.0,40.66,Bank Transfer
ORD2551,2023-10-09,CUST0151,Desk Lamp,Home,South,1,33.74,33.74,0.0,33.74,Debit Card
ORD2552,2023-10-09,CUST0105,Blender,Kitchen,South,3,154.04,462.12,0.11,411.29,Debit Card
ORD2553,2023-10-09,CUST0070,Blender,Kitchen,East,4,131.83,527.32,0.0,527.32,PayPal
ORD2554,2023-10-10,CUST0003,Air Fryer,Kitchen,North,4,69.43,277.72,0.0,277.72,Debit Card
